Age,Income,Year_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Previous,Complain,ChildrenHome,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Response
35,74004.0,8.0,5,784,48,560,42,176,48,1,4,6,4,3,1,0,0,0,0,0,0,1,0,0,1,0,1
73,49912.0,9.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,1,0,0,0,1,0,0,0,0,1,1
37,21355.0,8.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,1,0,0,1,0,0,0,1,0,0,1
50,83151.0,8.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,0,0,0,0,1,0,0,1,0,0,1
56,37070.0,9.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,2,0,0,1,0,0,0,0,1,0,1
43,36781.0,7.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,1,0,0,1,0,0,0,1,0,0,1
67,55521.0,8.0,11,416,0,26,0,0,4,9,6,3,6,7,1,0,3,0,0,0,0,1,0,0,1,0,1
39,36790.0,9.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,0,0,1,0,0,1
53,39858.0,9.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,1,0,0,0,1,0,0,0,1,0,1
55,77766.0,9.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,1,0,0,0,0,1,0,1,0,0,1
37,37929.0,8.0,49,202,2,46,3,2,10,2,4,2,5,7,1,0,0,0,0,0,0,1,0,0,1,0,1
68,57333.0,9.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,1,0,0,0,0,1,1,0,0,0,1
35,25545.0,9.0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,1,0,0,1,0,0,0,1,0,0,1
31,90273.0,8.0,32,704,129,853,120,74,111,1,5,6,7,2,1,0,0,0,0,1,0,0,0,0,1,0,1
48,25509.0,9.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,1,0,0,0,0,1,1,0,0,0,1
67,75261.0,8.0,17,1239,17,413,23,34,17,1,5,6,5,2,1,0,0,0,0,0,0,1,0,0,0,1,1
51,35178.0,8.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,1,0,0,0,1,0,0,1,0,0,1
36,82333.0,9.0,60,1311,0,359,46,89,17,1,4,3,10,2,1,0,0,0,0,0,0,1,0,1,0,0,1
40,84169.0,8.0,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,0,0,0,0,0,1,0,1,0,0,1
76,82800.0,9.0,23,1006,22,115,59,68,45,1,7,6,12,3,1,0,0,0,0,0,0,1,0,0,1,0,1
51,35178.0,8.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,1,0,0,0,1,0,0,1,0,0,1
53,75759.0,8.0,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,0,0,0,1,0,0,0,1,0,0,1
72,63120.0,9.0,53,965,69,279,54,41,69,5,8,4,9,7,0,0,1,0,0,0,1,0,1,0,0,0,1
73,72643.0,9.0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,1,0,0,0,0,1,0,1
32,96843.0,8.0,60,448,71,951,40,17,17,1,6,11,10,2,1,0,0,0,0,1,0,0,0,0,1,0,1
64,84460.0,9.0,80,152,27,103,106,54,81,0,9,9,4,5,1,0,0,0,0,0,0,1,0,0,0,1,1
45,42014.0,9.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,1,0,0,1,0,0,0,1,0,0,1
42,78789.0,9.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0,1,0,0,0,1
61,57091.0,7.0,0,464,5,64,7,0,37,1,7,3,7,5,1,0,0,0,0,1,0,0,0,0,1,0,1
44,31626.0,8.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,1,0,0,0,0,1,0,0,1,0,1
69,84953.0,9.0,73,167,48,602,63,72,72,1,3,10,4,2,1,0,0,0,0,0,1,0,0,0,1,0,1
40,63211.0,10.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,0,0,1,0,0,1
79,48948.0,9.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,0,1,1,0,0,0,1
45,37774.0,10.0,28,173,8,107,7,2,176,4,7,2,3,9,1,1,2,0,0,1,0,0,0,0,1,0,1
41,42162.0,8.0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,1,0,0,1,0,0,0,0,0,1,1
50,86857.0,9.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,0,1,0,0,1,0,1
69,94384.0,9.0,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,0,0,1,0,0,0,0,0,1,1
39,101970.0,8.0,69,722,27,102,44,72,168,0,6,8,13,2,1,0,0,0,0,1,0,0,0,0,1,0,1
58,60896.0,9.0,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,1,0,0,0,0,1,0,1,0,0,1
50,80134.0,8.0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,1,0,0,1,0,0,0,1,0,0,1
45,82326.0,7.0,30,938,142,754,159,81,183,1,5,10,6,2,1,0,0,1,0,0,0,0,0,0,0,1,1
68,50501.0,8.0,10,297,0,38,13,0,152,7,5,4,4,6,1,0,2,0,0,1,0,0,0,1,0,0,1
47,86836.0,9.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,0,0,0,0,0,1,0,1,0,0,1
73,81698.0,8.0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1
31,68126.0,9.0,40,1332,17,311,23,51,86,1,7,4,5,9,1,0,0,0,0,0,0,1,0,0,1,0,1
47,79205.0,9.0,73,504,23,117,179,28,44,1,6,5,4,4,1,0,0,0,0,1,0,0,0,1,0,0,1
40,38513.0,8.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,1,0,0,0,0,1,0,0,1,0,1
36,83512.0,7.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,0,0,0,1,0,0,0,1,0,0,1
50,80134.0,8.0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,1,0,0,1,0,0,0,1,0,0,1
53,67369.0,9.0,81,1298,0,70,37,14,42,4,7,4,10,4,1,0,1,0,0,0,1,0,0,0,1,0,1
52,55158.0,9.0,72,293,0,87,4,11,23,4,7,2,5,7,0,0,2,0,0,0,0,1,0,1,0,0,1
51,34600.0,9.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,2,0,0,1,0,0,0,0,0,1,1
51,34600.0,9.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,2,0,0,1,0,0,0,0,0,1,1
63,87771.0,8.0,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,1,0,0,1,0,0,0,0,0,1,1
45,82582.0,7.0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,0,0,1,0,0,1,0,0,0,1
52,78579.0,9.0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1
29,70515.0,8.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,0,0,0,1,0,1
59,72968.0,8.0,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,0,0,1,1,0,0,0,1
70,46610.0,9.0,8,96,12,96,33,22,43,6,4,1,6,6,0,0,2,0,0,0,0,1,1,0,0,0,1
47,79174.0,8.0,2,1074,37,518,193,92,129,1,5,6,7,2,1,0,0,0,0,0,0,1,0,1,0,0,1
63,77520.0,8.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,0,0,0,1,0,0,1,0,0,1
69,64504.0,9.0,81,986,36,168,16,0,108,7,11,3,4,7,0,0,3,0,0,0,0,1,0,0,0,1,1
56,69759.0,8.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,0,1,0,0,1,0,1
52,25959.0,9.0,1,4,2,12,7,5,26,2,1,2,2,6,0,0,2,1,0,0,0,0,1,0,0,0,1
35,42000.0,8.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,0,1,0,0,1,0,1
52,84835.0,7.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1
64,48192.0,8.0,76,1039,43,204,153,58,29,3,2,8,12,8,1,0,0,0,0,1,0,0,0,1,0,0,1
46,75557.19884976212,9.0,14,816,41,692,84,25,106,1,4,7,8,2,1,0,0,0,0,0,1,0,0,0,1,0,1
43,96390.50615310935,7.14470073683832,8,495,21,173,59,96,69,0,6,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
59,67578.52508373276,8.719886251694163,80,1107,12,110,26,14,40,3,8,5,8,4,1,0,1,0,0,0,0,0,0,0,1,0,1
61,48817.46751793171,9.0,23,194,40,135,100,26,14,3,6,4,5,7,0,0,1,0,0,0,0,0,0,0,0,0,1
40,63181.347399865896,9.970078102791017,4,164,187,456,199,25,141,2,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
43,75803.68217235578,9.0,27,889,69,671,106,64,63,0,4,7,9,2,1,0,0,0,0,0,0,0,0,0,1,0,1
50,75294.90922427387,9.0,25,813,85,886,97,27,71,1,6,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1
70,47212.76956942604,7.1711590937959135,2,49,0,13,0,2,24,2,2,1,2,7,0,0,2,0,0,0,0,0,0,0,1,0,1
56,42568.60982962695,9.0,23,296,38,158,30,14,156,5,5,6,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1
60,82017.0211948994,8.980633366029503,47,979,38,269,36,162,32,1,3,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1
54,53590.12585665619,9.0,36,930,8,95,11,8,32,5,4,2,8,8,1,0,1,0,0,0,0,1,0,0,0,0,1
50,53369.86399715054,8.409142450077098,15,501,8,124,11,5,20,6,4,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,1
64,78604.39474882111,8.299955498484065,13,635,110,641,188,139,138,1,4,6,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1
51,75740.6433503877,9.0,20,881,135,468,95,99,37,0,8,5,7,4,1,0,0,0,0,1,0,0,0,0,0,0,1
49,85822.38254249551,9.0,90,630,64,294,83,7,15,1,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,25524.65375891103,9.0,23,36,2,44,12,9,43,3,2,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,1
45,82844.72627544575,8.413801020169448,23,771,54,482,54,32,72,1,7,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
38,83896.32357008013,7.584967382161534,18,1304,36,582,33,19,41,1,5,6,7,2,1,0,0,0,0,0,0,0,0,1,0,0,1
56,82994.3449829283,8.967944381215949,18,851,60,565,40,25,119,1,7,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
62,87742.57632683979,8.060995006781575,58,1422,37,300,50,61,35,1,5,9,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1
64,79850.32739930382,8.849319163761011,61,1083,20,491,42,0,202,1,5,9,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
51,82920.79189578407,8.695525539940991,21,812,57,524,47,28,96,1,7,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
69,69509.55578587437,8.769588298367886,22,970,26,325,34,16,42,1,8,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1
32,68125.63360763754,8.959289737504632,41,1302,18,307,22,49,83,1,7,4,4,8,1,0,0,0,0,0,0,1,0,0,1,0,1
43,42012.57138310597,8.89795593614042,52,231,21,124,12,19,48,5,6,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
68,85004.38628534513,9.0,74,204,49,587,66,67,67,1,3,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,56450.710607795554,9.4542206597032,41,653,3,91,4,3,31,4,9,3,8,7,1,0,0,0,0,0,0,0,0,0,0,1,1
61,85563.27372070089,9.0,85,616,70,431,106,12,22,1,3,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,64179.36042847231,8.0,0,565,158,750,19,3,34,1,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
68,80894.2299509161,8.244376072469455,17,754,129,117,152,34,183,1,6,9,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1
52,81008.49279242252,8.776708330345752,25,765,154,742,53,33,63,1,7,5,10,6,1,0,0,0,0,1,0,0,0,0,0,0,1
36,73654.20093120901,7.460186622236129,32,927,29,431,19,88,82,1,4,8,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
43,87211.98642901008,9.0,61,794,93,678,51,87,60,1,8,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
40,39656.50552688343,9.0,36,139,12,80,19,13,36,3,6,1,3,8,0,0,1,0,0,1,0,0,0,0,0,0,1
38,91097.25435715882,9.0,51,623,88,322,125,104,96,0,6,7,8,3,1,0,0,0,0,0,0,0,0,0,1,0,1
32,91166.993278672,9.0,91,192,32,784,8,33,58,0,4,3,7,3,1,0,0,0,0,0,0,0,0,0,1,0,1
67,57332.52216766007,8.996050972397295,54,940,13,396,75,57,175,10,7,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
43,82614.59873310562,7.2158856497061326,48,553,104,521,136,39,197,1,4,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,64664.28902662242,9.231381779560746,13,1105,51,313,32,30,150,4,10,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1
42,14712.55384970437,9.0,68,4,3,8,5,27,29,3,1,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
43,31587.39337233565,8.160193475785686,19,33,1,9,1,1,29,1,1,0,2,7,1,0,1,0,0,0,0,0,0,0,1,0,1
72,49879.182521777766,9.0,9,608,10,209,29,44,41,3,9,5,6,8,1,0,0,0,0,0,0,0,0,0,0,0,1
72,49944.80754193803,8.86215318513431,4,504,7,210,29,45,41,4,9,4,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
55,75637.40306276172,8.87130338602248,10,853,135,308,65,88,28,1,10,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1
52,39589.83512004403,9.0,47,155,6,122,9,20,39,5,6,1,4,8,0,0,1,0,0,1,0,0,0,0,0,0,1
46,37855.62207882847,9.747300065546534,38,148,6,88,5,1,148,4,5,2,2,8,1,0,2,0,0,0,0,0,0,0,0,0,1
55,77862.43357519686,9.0,93,1016,50,482,68,50,125,2,5,5,5,7,1,0,1,0,0,0,0,0,0,1,0,0,1
53,36910.17031342352,9.0,23,204,8,131,11,14,28,7,5,1,6,7,0,0,1,0,0,1,0,0,0,0,0,0,1
58,90151.90968331284,7.5766011067387815,11,401,49,887,201,48,16,1,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,36910.1757467524,9.0,23,204,8,131,11,14,28,7,5,1,6,7,0,0,1,0,0,1,0,0,0,0,0,0,1
66,72356.60899722928,8.0,70,570,40,458,79,124,139,1,5,6,8,6,0,0,0,0,0,1,0,0,0,0,1,0,1
55,70302.66982497637,9.0,31,335,38,474,116,121,39,1,5,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1
57,78689.39929078612,8.54726950357328,12,617,63,746,105,124,88,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,50467.078591244346,7.6998105419853875,7,295,1,37,9,0,116,6,5,3,4,6,1,0,1,0,0,1,0,0,0,0,0,0,1
33,73598.69311968707,7.733211841954917,20,689,115,454,159,13,162,1,3,9,7,2,1,0,0,0,0,0,0,0,0,1,0,0,1
52,39720.89926843644,9.0,17,96,1,77,4,9,20,2,5,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1
48,79661.07286462847,8.0,21,1147,26,393,147,45,104,1,5,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1
61,81810.8600511285,8.0,28,209,52,549,89,104,64,1,3,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37971.96845493015,8.0,45,191,2,44,3,2,9,2,3,1,4,7,0,0,0,0,0,0,0,1,0,0,1,0,1
29,79246.9393898164,9.0,57,472,101,130,209,61,242,1,4,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
67,43902.06580942634,8.911656755832977,8,164,2,70,3,2,20,5,4,1,3,7,0,0,2,0,0,0,0,0,0,0,0,1,1
50,36950.42381407308,8.17248314237425,24,147,4,87,2,10,28,5,3,1,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1
52,78672.09012323756,9.0,19,765,39,767,72,64,100,1,3,6,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
60,87127.18446730828,7.401275341371137,47,353,81,719,66,41,38,1,3,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,31580.652545047993,8.070524813300167,14,39,1,11,2,1,35,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1
51,86911.9525685339,9.0,86,831,92,796,124,106,44,1,5,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
59,55332.73920814374,8.51862477095387,42,352,0,57,2,5,13,6,6,2,5,7,0,0,2,0,0,0,0,1,0,0,0,0,1
64,50408.45536551776,7.275184289476605,11,307,5,35,0,2,31,4,5,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0,1
54,84749.02146475771,7.458552187958909,18,180,86,315,109,158,186,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,81798.35263646622,8.314585067292228,20,180,26,496,85,91,39,1,3,6,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1
46,73291.51080783033,8.0,8,852,89,551,177,26,111,1,4,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
44,14353.409261737124,9.1677611389511,51,1,4,9,4,5,17,2,1,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
44,36786.044586973185,7.121556312606863,18,39,1,18,1,2,17,1,2,1,2,8,0,0,1,0,0,1,0,0,0,0,0,0,1
51,37120.67029564134,8.095173292118933,10,62,3,21,4,5,10,1,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
60,71426.2080662358,8.348772437430899,14,1301,16,282,32,43,110,3,7,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
59,78524.41791354945,9.0,35,872,49,565,203,51,113,1,4,6,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1
41,96555.94162726549,7.030208200221242,5,448,22,149,51,98,60,0,6,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
48,38519.63712830203,8.0,6,52,3,24,3,2,3,2,3,0,3,7,0,0,1,0,0,0,0,1,0,0,1,0,1
42,76427.94973496083,8.0,15,829,55,789,24,70,17,1,5,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1
45,92223.82693413626,9.0,33,847,157,822,91,137,20,0,5,9,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1
31,90270.29369099422,7.895911192085654,31,753,118,800,109,67,101,1,4,5,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1
61,87655.17090848433,8.126727671242532,65,1416,46,356,60,62,33,1,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1
49,53369.78591710219,8.397988157455993,14,494,8,124,11,5,20,6,4,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,1
72,71619.83675271008,8.0,4,613,44,432,74,57,112,1,7,3,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1
36,42090.46987952017,8.437052558068464,43,120,51,181,49,40,39,2,4,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
68,78248.8459925068,9.0,52,980,29,506,162,34,108,2,5,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
63,78134.25820110927,9.0,37,284,28,338,61,12,49,1,5,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1
40,67814.0763003208,9.0,56,1317,9,211,28,35,67,2,7,4,7,6,1,0,0,0,0,0,0,0,0,0,1,0,1
71,55518.1016295736,9.0,52,483,0,107,0,5,36,4,10,1,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1
45,42014.0,9.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,1,0,0,1,0,0,0,1,0,0,1
54,31068.68226901925,9.0,51,40,3,41,9,1,40,1,3,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,1
42,69125.31542079718,9.0,10,833,25,447,118,28,91,1,6,5,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1
53,70309.80061035497,8.899997323004516,28,307,31,478,127,114,50,1,5,5,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1
40,87664.89335577814,8.525950938590322,47,804,65,527,121,50,46,1,10,5,7,3,0,0,0,0,0,0,0,0,0,0,1,0,1
58,60882.70961401539,8.955550548546448,86,991,28,392,58,44,149,3,8,9,4,6,0,0,1,0,0,0,0,0,0,1,0,0,1
47,82328.47421449871,7.235639476067409,30,892,131,764,164,87,168,1,5,9,6,2,1,0,0,1,0,0,0,0,0,0,0,0,1
42,14790.07516587133,9.0,67,4,3,8,5,24,27,3,1,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
47,75807.42525676389,8.733716011574181,41,1128,82,760,124,101,85,0,6,7,9,4,1,0,0,0,0,1,0,0,0,0,0,0,1
52,83101.02396965514,8.61483705440023,20,895,61,621,47,24,117,1,6,6,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
58,90429.87190086592,7.226289594297136,8,487,66,966,194,50,34,1,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,67741.23157960131,8.030832245453638,2,445,79,434,77,19,99,1,3,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
43,70391.51803505362,8.541587565554261,21,352,18,468,148,94,85,1,5,5,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1
64,78140.16200710056,9.0,65,995,34,546,120,38,135,3,4,5,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1
68,43726.26415668151,9.0,17,168,2,69,2,1,21,5,4,1,4,8,0,0,1,0,0,0,0,0,0,0,0,0,1
37,95282.0194158576,10.0,55,544,27,763,226,16,69,1,7,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1
55,72428.86160080567,8.358867068280473,62,804,28,764,76,58,19,1,4,7,7,2,1,0,0,0,0,0,0,0,0,0,1,0,1
44,75811.36956713062,9.0,32,941,82,710,117,78,59,0,4,7,9,3,1,0,0,0,0,0,0,0,0,0,1,0,1
40,69109.0,9.0,10,823,25,459,124,29,95,1,6,6,7,4,1,0,0,0,0,1,0,0,0,1,0,0,1
72,72650.1000359101,8.978153735661209,58,538,79,553,123,92,53,1,3,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
52,37107.43869237044,8.331451921956475,15,106,4,51,4,7,17,3,2,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1
44,72849.4234802704,8.206063537421556,71,955,126,709,25,34,41,1,6,6,7,3,1,0,0,0,0,1,0,0,0,0,1,0,1
42,84091.59241641127,8.0,9,1181,19,504,12,73,24,1,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
42,78794.86259809921,8.984772472469572,11,673,49,844,23,83,83,1,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
51,75772.27233718064,8.201096017888425,44,1321,38,722,98,93,155,0,8,7,9,4,1,0,0,0,0,1,0,0,0,0,0,0,1
69,50165.88657105367,9.363213978617557,38,497,5,150,22,31,28,4,7,5,7,7,1,0,1,0,0,0,0,0,0,0,0,0,1
66,79739.37108713048,9.0,55,972,24,533,37,14,201,1,5,10,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
56,34355.60600193363,9.0,4,104,14,39,6,3,21,3,3,1,3,8,0,0,2,0,0,1,0,0,0,0,0,0,1
70,55517.95425322646,8.761436693385726,42,467,0,88,0,4,28,5,9,1,6,8,0,0,2,0,0,0,0,1,0,0,0,0,1
67,64373.25037153778,8.695946858815189,14,910,51,271,52,37,174,3,9,5,7,7,0,0,1,0,0,1,0,0,0,0,0,0,1
62,87286.9248751823,8.671361366950862,21,323,33,532,60,119,73,1,4,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,57116.706993084474,7.212454488301425,5,514,5,99,14,6,51,2,7,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1
68,50185.7293743319,7.849876578437396,3,388,6,116,13,22,37,4,7,2,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
55,60719.34374228044,9.0,70,878,28,314,48,34,128,5,8,8,4,6,0,0,1,0,0,0,0,0,0,0,0,0,1
62,55756.40247844954,8.448385673237228,10,488,0,43,0,0,25,5,7,2,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
44,42024.97350920202,9.0,56,236,14,105,3,15,49,5,6,1,5,7,0,0,1,0,0,0,0,0,0,1,0,0,1
49,87217.18526722996,8.213045856198534,57,494,78,759,51,92,43,1,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1
50,86939.11786748098,8.326902725565779,76,686,100,835,87,89,36,1,5,5,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
57,34283.23133595772,9.0,3,77,9,33,6,3,24,3,3,1,2,8,0,0,2,0,0,1,0,0,0,0,0,0,1
55,77783.29411528089,9.0,96,1006,57,304,106,57,44,2,10,9,10,6,1,0,1,0,0,0,0,0,0,1,0,0,1
48,38450.402386464666,8.75950960437698,49,125,49,98,88,49,11,2,4,1,7,6,0,0,0,0,0,0,0,1,0,0,0,0,1
66,64444.73479296322,8.779471700266766,13,1030,74,429,37,24,156,4,9,4,7,6,0,0,0,0,0,1,0,0,0,0,0,0,1
56,70194.68477093159,8.709700537520726,39,465,33,491,96,93,41,1,4,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1
64,75360.51821450429,8.230366237278453,15,1137,48,385,34,48,19,1,6,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
51,31129.119669428936,9.0,52,33,3,36,7,1,34,1,2,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,1
43,42011.768488099966,8.840606292854464,50,224,25,133,16,22,47,5,6,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
69,78208.06156363292,8.667169013617519,30,291,38,399,85,58,56,1,5,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1
42,15253.734358669699,9.0,56,1,2,8,4,3,13,2,1,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
57,60418.84118992725,8.422678078464415,21,435,5,211,26,43,81,3,2,2,7,6,0,0,1,0,0,1,0,0,0,1,0,0,1
52,75766.99377177727,8.0,45,1387,22,709,88,90,179,1,8,6,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1
37,82361.271871417,9.0,56,1284,7,330,44,89,22,1,3,3,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1
48,25505.029664892074,8.989369919389759,15,39,3,29,9,7,11,3,3,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1
73,82795.95753197135,8.93966465628868,23,988,23,133,59,66,44,1,7,5,11,3,0,0,0,0,0,0,0,1,0,0,1,0,1
69,55444.92011855865,8.898192257851198,47,440,0,102,1,6,34,4,10,1,5,8,0,0,2,0,0,0,0,0,0,1,0,0,1
38,36111.10430228404,7.881067727312428,15,51,3,67,15,1,18,3,3,1,2,8,1,0,1,0,0,0,0,0,0,0,0,0,1
52,75512.42837027028,8.595583646690153,28,1110,42,787,94,59,152,1,6,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1
